"PPN","title","subtitle","name 1 display","name 1 family","name 1 given","name 1 role","publication place","publication date","publisher","language","name 2 given","name 2 part","name 2 family","name 2 role","name 3 display","name 3 role","number of pages","classification of the Zentrales Verzeichnis Digitalisierter Drucker","DDC classification","MARC genre terms","PPN of physical work","licence","access condition","PURL","file","groundtruth","classification"
"PPN1853356883","Onkel Tom's Hütte, oder Negerleben in den Sklavenstaaten von Nordamerika","wortgetreu nach dem amerikanischen Original-Werke der Verfasserin ; vollständigste Ausgabe in 1 Bande, verziert mit in den Text gedruckten auf die Geschichte bezüglichen Abbildungen","Stowe, Harriet Beecher","Stowe","Harriet Beecher","aut","Dresden","1855","Verlag von Hermann Schmidt","ger",,,,"fnd",,,"343","Kinder- und Jugendbücher","813.3","Jugendbuch","PPN547702922","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00034F5C00000000","data/PPN1853356883/00000063_0.jpg","-0","Abbildung"
"PPN1853356883","Onkel Tom's Hütte, oder Negerleben in den Sklavenstaaten von Nordamerika","wortgetreu nach dem amerikanischen Original-Werke der Verfasserin ; vollständigste Ausgabe in 1 Bande, verziert mit in den Text gedruckten auf die Geschichte bezüglichen Abbildungen","Stowe, Harriet Beecher","Stowe","Harriet Beecher","aut","Dresden","1855","Verlag von Hermann Schmidt","ger",,,,"fnd",,,"343","Kinder- und Jugendbücher","813.3","Jugendbuch","PPN547702922","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00034F5C00000000","data/PPN1853356883/00000307_0.jpg","-0","Abbildung"
"PPN1853356883","Onkel Tom's Hütte, oder Negerleben in den Sklavenstaaten von Nordamerika","wortgetreu nach dem amerikanischen Original-Werke der Verfasserin ; vollständigste Ausgabe in 1 Bande, verziert mit in den Text gedruckten auf die Geschichte bezüglichen Abbildungen","Stowe, Harriet Beecher","Stowe","Harriet Beecher","aut","Dresden","1855","Verlag von Hermann Schmidt","ger",,,,"fnd",,,"343","Kinder- und Jugendbücher","813.3","Jugendbuch","PPN547702922","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00034F5C00000000","data/PPN1853356883/00000321_0.jpg","-0","Abbildung"
"PPN1853356883","Onkel Tom's Hütte, oder Negerleben in den Sklavenstaaten von Nordamerika","wortgetreu nach dem amerikanischen Original-Werke der Verfasserin ; vollständigste Ausgabe in 1 Bande, verziert mit in den Text gedruckten auf die Geschichte bezüglichen Abbildungen","Stowe, Harriet Beecher","Stowe","Harriet Beecher","aut","Dresden","1855","Verlag von Hermann Schmidt","ger",,,,"fnd",,,"343","Kinder- und Jugendbücher","813.3","Jugendbuch","PPN547702922","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00034F5C00000000","data/PPN1853356883/00000239_0.jpg","-0","Abbildung"
"PPN1833197941","Das verlorne Kind","eine Erzählung für die wißbegierige Jugend",,"Edmontis","H.","aut","Guben","1855","Druck und Verlag von F. Fechner","ger",,,,"fnd",,,"61","Kinder- und Jugendbücher","833.7","Kinderbuch","PPN354687093","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003428100000000","data/PPN1833197941/00000001_0.jpg","Ornament","Ornament"
"PPN1833197941","Das verlorne Kind","eine Erzählung für die wißbegierige Jugend",,"Edmontis","H.","aut","Guben","1855","Druck und Verlag von F. Fechner","ger",,,,"fnd",,,"61","Kinder- und Jugendbücher","833.7","Kinderbuch","PPN354687093","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003428100000000","data/PPN1833197941/00000027_0.jpg","-0","Abbildung"
"PPN1833197941","Das verlorne Kind","eine Erzählung für die wißbegierige Jugend",,"Edmontis","H.","aut","Guben","1855","Druck und Verlag von F. Fechner","ger",,,,"fnd",,,"61","Kinder- und Jugendbücher","833.7","Kinderbuch","PPN354687093","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003428100000000","data/PPN1833197941/00000060_0.jpg","Ornament","Ornament"
"PPN1833197941","Das verlorne Kind","eine Erzählung für die wißbegierige Jugend",,"Edmontis","H.","aut","Guben","1855","Druck und Verlag von F. Fechner","ger",,,,"fnd",,,"61","Kinder- und Jugendbücher","833.7","Kinderbuch","PPN354687093","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003428100000000","data/PPN1833197941/00000016_0.jpg","-0","Abbildung"
"PPN1833197941","Das verlorne Kind","eine Erzählung für die wißbegierige Jugend",,"Edmontis","H.","aut","Guben","1855","Druck und Verlag von F. Fechner","ger",,,,"fnd",,,"61","Kinder- und Jugendbücher","833.7","Kinderbuch","PPN354687093","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003428100000000","data/PPN1833197941/00000004_0.jpg","-0","Abbildung"
"PPN1833197941","Das verlorne Kind","eine Erzählung für die wißbegierige Jugend",,"Edmontis","H.","aut","Guben","1855","Druck und Verlag von F. Fechner","ger",,,,"fnd",,,"61","Kinder- und Jugendbücher","833.7","Kinderbuch","PPN354687093","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003428100000000","data/PPN1833197941/00000051_0.jpg","-0","Abbildung"
"PPN1833197941","Das verlorne Kind","eine Erzählung für die wißbegierige Jugend",,"Edmontis","H.","aut","Guben","1855","Druck und Verlag von F. Fechner","ger",,,,"fnd",,,"61","Kinder- und Jugendbücher","833.7","Kinderbuch","PPN354687093","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003428100000000","data/PPN1833197941/00000005_0.jpg","Initiale","Initiale"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000001_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000040_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000031_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000005_2.jpg","Ornament","Ornament"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000005_3.jpg","Ornament","Ornament"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000034_1.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000049_1.jpg","Ornament","Ornament"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000016_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000019_1.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000010_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000025_1.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000005_1.jpg","Ornament","Ornament"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000028_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000013_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000037_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000043_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000034_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000022_1.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000005_0.jpg","Ornament","Ornament"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000022_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000019_0.jpg","-0","Abbildung"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000049_2.jpg","Ornament","Ornament"
"PPN176263256X","Natur und Kunst in Bildern für die Jugend",,,,,"fnd","Eßlingen","1861","Schreiber & Schill","ger",,,,,,,"49","Kinder- und Jugendbücher",,,"PPN568454588","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000307F400000000","data/PPN176263256X/00000025_0.jpg","-0","Abbildung"
"PPN1779616317","Hermanns Tagebuch oder der junge Deutsche Patriot","ein unterhaltendes Bilderbuch für Deutschlands Jugend, zur Erweckung und Belebung der Vaterlandsliebe","Zuckschwerdt, Friedrich","Zuckschwerdt","Friedrich","aut","Berlin","1819","Amelang","ger",,,,"fnd",,,"149","Kinder- und Jugendbücher",,"Bilderbuch, Jugendbuch","PPN800345509","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000321BE00000000","data/PPN1779616317/00000053_0.jpg","-0","Abbildung"
"PPN1779616317","Hermanns Tagebuch oder der junge Deutsche Patriot","ein unterhaltendes Bilderbuch für Deutschlands Jugend, zur Erweckung und Belebung der Vaterlandsliebe","Zuckschwerdt, Friedrich","Zuckschwerdt","Friedrich","aut","Berlin","1819","Amelang","ger",,,,"fnd",,,"149","Kinder- und Jugendbücher",,"Bilderbuch, Jugendbuch","PPN800345509","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000321BE00000000","data/PPN1779616317/00000087_0.jpg","-0","Abbildung"
"PPN1779616317","Hermanns Tagebuch oder der junge Deutsche Patriot","ein unterhaltendes Bilderbuch für Deutschlands Jugend, zur Erweckung und Belebung der Vaterlandsliebe","Zuckschwerdt, Friedrich","Zuckschwerdt","Friedrich","aut","Berlin","1819","Amelang","ger",,,,"fnd",,,"149","Kinder- und Jugendbücher",,"Bilderbuch, Jugendbuch","PPN800345509","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000321BE00000000","data/PPN1779616317/00000073_0.jpg","-0","Abbildung"
"PPN1779616317","Hermanns Tagebuch oder der junge Deutsche Patriot","ein unterhaltendes Bilderbuch für Deutschlands Jugend, zur Erweckung und Belebung der Vaterlandsliebe","Zuckschwerdt, Friedrich","Zuckschwerdt","Friedrich","aut","Berlin","1819","Amelang","ger",,,,"fnd",,,"149","Kinder- und Jugendbücher",,"Bilderbuch, Jugendbuch","PPN800345509","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000321BE00000000","data/PPN1779616317/00000017_0.jpg","-0","Abbildung"
"PPN1779616317","Hermanns Tagebuch oder der junge Deutsche Patriot","ein unterhaltendes Bilderbuch für Deutschlands Jugend, zur Erweckung und Belebung der Vaterlandsliebe","Zuckschwerdt, Friedrich","Zuckschwerdt","Friedrich","aut","Berlin","1819","Amelang","ger",,,,"fnd",,,"149","Kinder- und Jugendbücher",,"Bilderbuch, Jugendbuch","PPN800345509","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000321BE00000000","data/PPN1779616317/00000004_0.jpg","-0","Abbildung"
"PPN1779616317","Hermanns Tagebuch oder der junge Deutsche Patriot","ein unterhaltendes Bilderbuch für Deutschlands Jugend, zur Erweckung und Belebung der Vaterlandsliebe","Zuckschwerdt, Friedrich","Zuckschwerdt","Friedrich","aut","Berlin","1819","Amelang","ger",,,,"fnd",,,"149","Kinder- und Jugendbücher",,"Bilderbuch, Jugendbuch","PPN800345509","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB000321BE00000000","data/PPN1779616317/00000103_0.jpg","-0","Abbildung"
"PPN1773261754","Neues unterhaltendes Bilderbuch für das erste Kindesalter",,,,,"fnd","Mainz","1860","Scholz","ger",,,,,,,"45","Kinder- und Jugendbücher",,,"PPN342870408","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00031B6100010000","data/PPN1773261754/00000001_0.jpg","-0","Abbildung"
"PPN1773261754","Neues unterhaltendes Bilderbuch für das erste Kindesalter",,,,,"fnd","Mainz","1860","Scholz","ger",,,,,,,"45","Kinder- und Jugendbücher",,,"PPN342870408","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00031B6100010000","data/PPN1773261754/00000012_0.jpg","-0","Abbildung"
"PPN1773261754","Neues unterhaltendes Bilderbuch für das erste Kindesalter",,,,,"fnd","Mainz","1860","Scholz","ger",,,,,,,"45","Kinder- und Jugendbücher",,,"PPN342870408","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00031B6100010000","data/PPN1773261754/00000016_0.jpg","-0","Abbildung"
"PPN1773261754","Neues unterhaltendes Bilderbuch für das erste Kindesalter",,,,,"fnd","Mainz","1860","Scholz","ger",,,,,,,"45","Kinder- und Jugendbücher",,,"PPN342870408","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00031B6100010000","data/PPN1773261754/00000021_0.jpg","-0","Abbildung"
"PPN1773261754","Neues unterhaltendes Bilderbuch für das erste Kindesalter",,,,,"fnd","Mainz","1860","Scholz","ger",,,,,,,"45","Kinder- und Jugendbücher",,,"PPN342870408","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00031B6100010000","data/PPN1773261754/00000029_0.jpg","-0","Abbildung"
"PPN1773261754","Neues unterhaltendes Bilderbuch für das erste Kindesalter",,,,,"fnd","Mainz","1860","Scholz","ger",,,,,,,"45","Kinder- und Jugendbücher",,,"PPN342870408","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00031B6100010000","data/PPN1773261754/00000017_0.jpg","-0","Abbildung"
